Date,Id,Total electricity consumption,Air Temperature,Radiant Temperature,Operative Temperature,Outside Dry-Bulb Temperature,Glazing,Walls,Ceilings (int),Floors (int),Ground Floors,Partitions (int),Roofs,External Infiltration,External Vent.,General Lighting,Computer + Equip,Occupancy,Solar Gains Interior Windows,Solar Gains Exterior Windows,Zone Sensible Heating,Zone Sensible Cooling,Sensible Cooling,Total Cooling,Mech Vent + Nat Vent + Infiltration
18/01/02,426,36.74,24,28.97,26.48,26.38,2.24,0.52,2.92,3.07,-0.11,0.34,3.23,1.62,1.11,10.21,10.01,3.23,0.03,3.34,0,-41.24,-47.41,-69.65,3.73
18/01/02,427,31.9,24,28.47,26.24,25.56,1.02,1.36,3.51,3.88,0,0.44,2.66,1.07,0.26,10.21,10.01,1.62,0,0.14,0,-35.64,-37.69,-50.22,2.15
18/01/02,428,10.01,28.18,28.34,28.26,24.49,-0.18,0,1.99,1.06,-1.27,0.19,0.55,-2.55,0,0,10.01,0,0,0,0,0,0,0,0.71
18/01/02,429,0.54,28.09,28.35,28.22,23.5,-1.03,0.03,1.39,0.32,-1.25,0.19,0.08,-3.19,0,0,0.54,0,0,0,0,0,0,0,0.71
18/01/02,430,0.54,27.22,28.15,27.68,22.45,-1.44,0.78,1.89,1.09,-0.85,0.32,0.2,-3.32,0,0,0.54,0,0,0,0,0,0,0,0.71
18/01/02,431,0.54,26.9,27.95,27.43,21.63,-1.59,1.13,1.98,1.4,-0.7,0.38,0,-3.69,0,0,0.54,0,0,0,0,0,0,0,0.71
19/01/02,432,0.54,26.63,27.77,27.2,20.77,-1.77,1.39,1.99,1.62,-0.56,0.42,-0.17,-4.1,0,0,0.54,0,0,0,0,0,0,0,0.71
19/01/02,433,0.54,26.36,27.57,26.97,20.15,-1.97,1.63,2.01,1.82,-0.4,0.46,-0.25,-4.36,0,0,0.54,0,0,0,0,0,0,0,0.71
19/01/02,434,0.54,26.1,27.35,26.73,19.5,-2.43,1.83,2.04,2,-0.23,0.5,-0.29,-4.64,0,0,0.54,0,0,0,0,0,0,0,0.72
19/01/02,435,0.54,25.83,27.14,26.49,19.01,-2.57,2.02,2.05,2.18,-0.07,0.53,-0.37,-4.8,0,0,0.54,0,0,0,0,0,0,0,0.72
19/01/02,436,0.54,25.58,26.94,26.26,18.27,-2.51,2.11,1.97,2.26,0.04,0.55,-0.47,-5.16,0,0,0.54,0,0,0,0,0,0,0,0.72
19/01/02,437,0.54,25.29,26.73,26.01,17.46,-2.58,2.25,1.97,2.4,0.21,0.57,-0.46,-5.54,0,0,0.54,0,0,0,0,0,0,0,0.72
19/01/02,438,0.54,25.04,26.51,25.78,17.14,-2.78,2.34,1.97,2.51,0.37,0.59,-0.44,-5.6,0,0,0.54,0,0,0,0,0,0,0,0.72
19/01/02,439,0.54,24.92,26.32,25.62,17.6,-2.6,2.31,1.83,2.47,0.42,0.58,-0.55,-5.18,0,0,0.54,0,0,0,0,0,0,0,0.72
19/01/02,440,0.54,25,26.27,25.63,18.84,-1.9,1.82,1.07,1.4,-0.3,0.51,-1.08,-4.34,0,0,0.54,0,0.02,2.72,0,0,0,0,0.71
19/01/02,441,0.54,25.57,26.82,26.2,21.02,0.68,-0.18,-1.78,-3.2,-3.37,0.22,-2.8,-3.18,0,0,0.54,0,0.13,15.23,0,0,0,0,0.71
19/01/02,442,0.54,26.92,27.89,27.4,23.56,3.88,-2.74,-4.85,-8.3,-6.43,-0.14,-3.99,-2.33,0,0,0.54,0,0.26,27.32,0,0,0,0,0.71
19/01/02,443,0.54,28.33,29.03,28.68,26.06,6.05,-4.67,-6.54,-10.61,-7.27,-0.4,-3.68,-1.57,0,0,0.54,0,0.33,30.95,0,0,0,0,0.71
19/01/02,444,0.54,29.29,29.77,29.53,27.75,6.01,-5.54,-6.21,-9.01,-5.71,-0.51,-2.3,-1.06,0,0,0.54,0,0.33,25.5,0,0,0,0,0.7
19/01/02,445,0.54,30.1,30.38,30.24,28.51,5.8,-6.13,-5.5,-8.38,-5.42,-0.6,-1.3,-1.09,0,0,0.54,0,0.33,23.01,0,0,0,0,0.7
19/01/02,446,0.54,30.56,30.94,30.75,28.26,5.32,-6.6,-5.09,-8.16,-5.48,-0.69,-0.77,-1.57,0,0,0.54,0,0.29,22.78,0,0,0,0,0.71
19/01/02,447,0.54,30.77,31.36,31.06,27.5,4.2,-6.41,-4.07,-7.71,-5.5,-0.69,-0.03,-2.24,0,0,0.54,0,0.25,21.83,0,0,0,0,0.71
19/01/02,448,0.54,30.81,31.64,31.23,26.58,3.19,-5.86,-2.82,-6.83,-5.36,-0.63,0.46,-2.91,0,0,0.54,0,0.21,20.04,0,0,0,0,0.71
19/01/02,449,0.54,30.7,31.65,31.18,25.83,1.86,-4.76,-0.92,-4.55,-4.34,-0.48,1.05,-3.36,0,0,0.54,0,0.15,14.48,0,0,0,0,0.71
19/01/02,450,0.54,30.48,31.49,30.99,25.23,0.59,-3.58,0.79,-2.46,-3.53,-0.32,1.29,-3.62,0,0,0.54,0,0.09,9.62,0,0,0,0,0.71
19/01/02,451,0.54,30.04,30.99,30.51,24.94,-1.2,-1.64,3.36,0.87,-1.75,-0.04,2.09,-3.52,0,0,0.54,0,0,0.28,0,0,0,0,0.71
19/01/02,452,0.54,29.64,30.64,30.14,24.71,-1.4,-0.9,3.65,1.43,-1.92,0.06,1.29,-3.41,0,0,0.54,0,0,0,0,0,0,0,0.71
19/01/02,453,0.54,29.38,30.38,29.88,24.54,-1.48,-0.34,3.53,1.67,-1.9,0.16,0.68,-3.35,0,0,0.54,0,0,0,0,0,0,0,0.71
19/01/02,454,0.54,29.13,30.14,29.63,24.06,-1.6,0.13,3.36,1.79,-1.81,0.23,0.28,-3.51,0,0,0.54,0,0,0,0,0,0,0,0.71
19/01/02,455,0.54,28.82,29.91,29.37,23.3,-1.72,0.55,3.22,1.91,-1.66,0.3,0.05,-3.84,0,0,0.54,0,0,0,0,0,0,0,0.71
20/01/02,456,0.54,28.47,29.66,29.06,22.13,-2.21,0.97,3.19,2.1,-1.42,0.38,-0.02,-4.42,0,0,0.54,0,0,0,0,0,0,0,0.72
20/01/02,457,0.54,28.08,29.38,28.73,20.85,-2.64,1.38,3.2,2.33,-1.17,0.44,-0.09,-5.06,0,0,0.54,0,0,0,0,0,0,0,0.72
20/01/02,458,0.54,27.6,29.09,28.35,19.52,-2.97,1.79,3.24,2.62,-0.89,0.51,-0.15,-5.68,0,0,0.54,0,0,0,0,0,0,0,0.72
20/01/02,459,0.54,27.2,28.79,28,18.5,-3.2,2.14,3.25,2.86,-0.63,0.56,-0.23,-6.13,0,0,0.54,0,0,0,0,0,0,0,0.72
20/01/02,460,0.54,26.84,28.5,27.67,17.7,-3.43,2.41,3.19,3.03,-0.4,0.61,-0.33,-6.46,0,0,0.54,0,0,0,0,0,0,0,0.72
20/01/02,461,0.54,26.84,28.28,27.56,19.77,-2.71,2.39,2.84,2.85,-0.38,0.6,-0.6,-4.96,0,0,0.54,0,0,0,0,0,0,0,0.72
20/01/02,462,0.54,26.94,28.13,27.54,20.58,-2.58,2.1,2.27,2.34,-0.49,0.56,-0.84,-4.46,0,0,0.54,0,0,0,0,0,0,0,0.72
20/01/02,463,0.54,26.71,27.94,27.32,20.39,-2.61,2.17,2.17,2.36,-0.29,0.57,-0.77,-4.43,0,0,0.54,0,0,0,0,0,0,0,0.72
20/01/02,464,0.54,26.66,27.83,27.25,20.81,-2.05,1.88,1.65,1.76,-0.59,0.53,-1.04,-4.1,0,0,0.54,0,0.01,1.42,0,0,0,0,0.71
20/01/02,465,0.54,26.98,28.1,27.54,22.5,-0.24,0.56,-0.29,-0.96,-2.32,0.34,-2.15,-3.12,0,0,0.54,0,0.08,8.92,0,0,0,0,0.71
20/01/02,466,0.54,27.84,28.83,28.33,24.71,2.12,-1.59,-3.09,-4.73,-4.44,0.03,-3.34,-2.16,0,0,0.54,0,0.18,18.67,0,0,0,0,0.71
20/01/02,467,0.54,28.89,29.62,29.25,27.06,3.96,-3.14,-4.47,-6.63,-5.21,-0.2,-3.14,-1.26,0,0,0.54,0,0.24,21.73,0,0,0,0,0.71
20/01/02,468,0.54,29.91,30.53,30.22,28.38,5.47,-4.57,-5.38,-8.57,-6.04,-0.39,-2.39,-1.06,0,0,0.54,0,0.31,24.32,0,0,0,0,0.7
20/01/02,469,0.54,30.61,31.02,30.82,28.79,4.55,-4.97,-4.63,-6.94,-4.61,-0.45,-0.89,-1.25,0,0,0.54,0,0.25,19.33,0,0,0,0,0.7
20/01/02,470,0.54,31.09,31.6,31.34,28.34,4.36,-5.64,-4.56,-7.96,-5.54,-0.57,-0.55,-1.88,0,0,0.54,0,0.28,22.03,0,0,0,0,0.71
20/01/02,471,0.54,31.29,31.96,31.63,27.88,3.29,-5.33,-3.36,-6.95,-4.97,-0.54,0.4,-2.34,0,0,0.54,0,0.22,19.11,0,0,0,0,0.71
20/01/02,472,0.54,31.16,31.92,31.54,27.3,1.7,-4.09,-0.96,-4.47,-3.83,-0.39,1.45,-2.65,0,0,0.54,0,0.13,12.17,0,0,0,0,0.71
20/01/02,473,0.54,31.2,32.15,31.68,26.88,1.92,-4.19,-1.06,-5.18,-4.99,-0.42,0.55,-2.97,0,0,0.54,0,0.16,15.92,0,0,0,0,0.71
20/01/02,474,0.54,31.08,32.05,31.56,26.05,0.54,-3.08,0.61,-2.67,-3.51,-0.25,1.15,-3.46,0,0,0.54,0,0.09,9.35,0,0,0,0,0.71
20/01/02,475,0.54,30.53,31.53,31.03,25.1,-1.6,-1.14,3.31,0.72,-1.7,0.03,2.14,-3.75,0,0,0.54,0,0,0.25,0,0,0,0,0.71
20/01/02,476,0.54,29.98,31.15,30.57,23.8,-2.01,-0.34,3.76,1.47,-1.77,0.14,1.4,-4.29,0,0,0.54,0,0,0,0,0,0,0,0.72
20/01/02,477,0.54,29.52,30.82,30.17,22.83,-2.25,0.34,3.82,1.97,-1.64,0.24,0.82,-4.65,0,0,0.54,0,0,0,0,0,0,0,0.72
20/01/02,478,0.54,29.15,30.53,29.84,21.98,-2.44,0.87,3.73,2.25,-1.49,0.32,0.4,-5,0,0,0.54,0,0,0,0,0,0,0,0.72
20/01/02,479,0.54,28.84,30.24,29.54,21.6,-2.61,1.3,3.6,2.43,-1.31,0.39,0.12,-5.06,0,0,0.54,0,0,0,0,0,0,0,0.72
21/01/02,480,0.54,28.57,29.97,29.27,21.23,-2.88,1.62,3.43,2.5,-1.14,0.44,-0.09,-5.14,0,0,0.54,0,0,0,0,0,0,0,0.72
21/01/02,481,0.54,28.33,29.71,29.02,21.13,-2.81,1.87,3.24,2.55,-0.98,0.48,-0.29,-5.04,0,0,0.54,0,0,0,0,0,0,0,0.72
21/01/02,482,0.54,28.15,29.49,28.82,21.08,-2.7,1.99,2.97,2.48,-0.87,0.5,-0.47,-4.95,0,0,0.54,0,0,0,0,0,0,0,0.72
21/01/02,483,0.54,28,29.29,28.65,21.38,-2.42,2.05,2.71,2.37,-0.77,0.52,-0.58,-4.63,0,0,0.54,0,0,0,0,0,0,0,0.72
21/01/02,484,0.54,27.86,29.1,28.48,21.35,-2.55,2.05,2.49,2.24,-0.67,0.52,-0.59,-4.55,0,0,0.54,0,0,0,0,0,0,0,0.72
21/01/02,485,0.54,27.47,28.85,28.16,19.83,-3.12,2.24,2.53,2.4,-0.4,0.55,-0.46,-5.37,0,0,0.54,0,0,0,0,0,0,0,0.72
21/01/02,486,1.67,23.97,28.28,26.12,18.88,-2.99,4.63,4.53,5.69,1.47,0.95,1.05,-3.59,0,0,0.54,0,0,0,0,-15.83,-2.18,-5.06,3.33
21/01/02,487,0.54,24,27.7,25.85,19.24,-2.78,4.89,4.68,6.09,1.5,0.99,0.91,-3.35,0,0,0.54,0,0,0,0,-13.67,0,0,3.62
21/01/02,488,20.74,24,27.59,25.79,20.44,-1.92,3.26,2.13,3.44,0.13,0.72,-1.03,-2.5,-0.05,10.21,10.01,1.62,0.01,1.67,0,-27.03,0,0,8.52
21/01/02,489,23.72,24,27.91,25.95,22.56,0.72,1.83,-0.24,-0.28,-1.83,0.52,-2.33,-1.01,-0.26,10.21,10.01,3.23,0.1,11.65,0,-31.33,-11.07,-11.07,15.55
21/01/02,490,32.81,24,28.73,26.36,25.06,4.63,-0.18,-2.92,-5.38,-4.41,0.25,-3.3,0.72,1,10.21,10.01,6.47,0.25,25.97,0,-41.84,-47.23,-47.23,6.66
21/01/02,491,37.74,24,29.47,26.73,27.5,7.29,-1.25,-3.49,-6.55,-4.27,0.14,-2.15,2.38,2.82,10.21,10.01,6.47,0.32,29.71,0,-50.13,-67.93,-69.44,6.66
21/01/02,492,42.53,24,29.85,26.92,29.15,8.02,-1.59,-2.78,-4.56,-2.75,0.12,-0.13,3.49,3.9,10.21,10.01,6.47,0.33,24.9,0,-54.43,-80.7,-90.99,6.59
21/01/02,493,43.91,24,30.08,27.04,29.79,8.06,-1.68,-1.98,-3.47,-2.33,0.12,1.48,3.91,2.69,10.21,10.01,4.85,0.34,22.49,0,-53.74,-76.01,-99.55,5.01
21/01/02,494,45.66,24,30.2,27.1,29.46,7.39,-1.75,-1.63,-2.28,-1.88,0.09,2.19,3.7,2.34,10.21,10.01,4.85,0.27,20.81,0,-53.68,-74.82,-107.4,4.98
21/01/02,495,49.4,24,30.24,27.12,28.64,6.46,-1.52,-1.07,-1.83,-2.02,0.1,2.48,3.15,3.91,10.21,10.01,6.47,0.23,20.19,0,-56.06,-80.04,-121.91,6.69
21/01/02,496,48.26,24,30.13,27.07,27.55,5.17,-0.84,-0.03,-0.61,-1.56,0.18,2.78,2.42,3.35,10.21,10.01,6.47,0.18,17.07,0,-54.08,-72.51,-116.8,6.8
21/01/02,497,44.99,24,29.78,26.89,26.54,3.27,0.28,1.55,1.43,-0.64,0.32,3.14,1.73,2.03,10.21,10.01,6.47,0.11,10.47,0,-49.74,-62.94,-102.05,6.64
21/01/02,498,39.32,24,29.43,26.71,25.51,2.19,1.08,2.28,2.37,-0.37,0.42,2.71,1.03,0.6,10.21,10.01,3.23,0.08,7.84,0,-43.1,-47.15,-81.26,3.69
21/01/02,499,33.85,24,28.87,26.44,24.66,0.55,2.29,3.61,4.27,0.71,0.59,2.8,0.45,0.12,10.21,10.01,1.62,0.01,0.73,0,-37.5,-38.45,-58.99,2.16
21/01/02,500,10.01,27.71,28.68,28.2,23.9,-0.65,0.8,2.15,1.45,-0.73,0.31,0.69,-2.65,0,0,10.01,0,0,0,0,0,0,0,0.71
21/01/02,501,0.54,27.9,28.7,28.3,23.35,-1.21,0.69,1.42,0.69,-0.77,0.29,0,-3.16,0,0,0.54,0,0,0,0,0,0,0,0.71
21/01/02,502,0.54,27.59,28.53,28.06,22.89,-1.43,1.15,1.61,1.11,-0.53,0.37,-0.03,-3.28,0,0,0.54,0,0,0,0,0,0,0,0.71
21/01/02,503,0.54,27.4,28.38,27.89,22.51,-1.57,1.35,1.61,1.28,-0.42,0.41,-0.16,-3.4,0,0,0.54,0,0,0,0,0,0,0,0.71
22/01/02,504,0.54,27.21,28.23,27.72,22.02,-1.7,1.49,1.58,1.4,-0.32,0.43,-0.26,-3.62,0,0,0.54,0,0,0,0,0,0,0,0.71
22/01/02,505,0.54,26.99,28.06,27.52,21.49,-2.07,1.65,1.62,1.57,-0.17,0.46,-0.28,-3.84,0,0,0.54,0,0,0,0,0,0,0,0.71
22/01/02,506,0.54,26.74,27.87,27.3,20.86,-2.35,1.81,1.67,1.78,-0.03,0.49,-0.35,-4.11,0,0,0.54,0,0,0,0,0,0,0,0.71
22/01/02,507,0.54,26.49,27.67,27.08,20.29,-2.49,1.95,1.69,1.98,0.1,0.51,-0.46,-4.35,0,0,0.54,0,0,0,0,0,0,0,0.71
22/01/02,508,0.54,26.25,27.49,26.87,19.66,-2.36,2.03,1.65,2.11,0.2,0.53,-0.59,-4.63,0,0,0.54,0,0,0,0,0,0,0,0.72
22/01/02,509,0.54,26.16,27.34,26.75,20.27,-2.12,2.01,1.53,2.09,0.24,0.53,-0.67,-4.13,0,0,0.54,0,0,0,0,0,0,0,0.71
22/01/02,510,0.73,24,27,25.5,20.8,-1.98,3.23,2.58,3.73,1.32,0.74,0.12,-2.24,0,0,0.54,0,0,0,0,-10.24,-0.84,-0.84,3.56
22/01/02,511,0.54,24,26.64,25.32,21.17,-1.82,3.37,2.73,3.97,1.37,0.76,0.1,-1.98,0,0,0.54,0,0,0,0,-9.18,0,0,4
22/01/02,512,20.74,24,26.71,25.36,21.9,-0.71,1.7,0.33,1.32,-0.22,0.49,-1.69,-1.47,0,10.21,10.01,1.62,0.02,2.42,0,-23.25,0,0,12.07
22/01/02,513,24.98,24,27.22,25.61,23.26,1.62,0.21,-1.94,-2.55,-2.36,0.28,-2.79,-0.52,-0.13,10.21,10.01,3.23,0.12,13.7,0,-28.03,-16.75,-16.75,16.39
22/01/02,514,31.44,24,28,26,24.84,4.39,-1.44,-3.9,-6.02,-3.99,0.07,-3.32,0.57,0.62,10.21,10.01,6.47,0.23,24.3,0,-36.81,-41.08,-41.08,6.49
22/01/02,515,35.38,24,28.63,26.31,26.4,6.11,-2.24,-4.13,-6.17,-3.59,-0.02,-2.32,1.64,1.9,10.21,10.01,6.47,0.28,26.12,0,-42.95,-55.19,-58.81,6.66
22/01/02,516,39.56,24,29.02,26.51,27.31,6.59,-2.53,-3.52,-4.62,-2.58,-0.04,-0.84,2.25,3.19,10.21,10.01,6.47,0.3,23.1,0,-46.98,-63.94,-77.61,6.83
22/01/02,517,41.41,24,29.2,26.6,27.69,6.11,-2.43,-2.62,-2.94,-1.86,-0.03,0.53,2.51,2.69,10.21,10.01,4.85,0.26,19.74,0,-46.39,-60.63,-88.29,5.3
22/01/02,518,41.47,24,29.4,26.7,27.42,5.92,-2.49,-2.26,-2.89,-2.27,-0.06,1.14,2.33,2.5,10.21,10.01,4.85,0.26,20.57,0,-47.18,-60.47,-88.57,5.3
22/01/02,519,41.17,24,29.59,26.8,27.01,5.67,-2.38,-1.85,-2.74,-2.42,-0.05,1.59,2.05,2.71,10.21,10.01,6.47,0.24,20.7,0,-49.44,-64.96,-84.87,6.77
22/01/02,520,40.2,24,29.55,26.78,26.46,4.5,-1.69,-0.65,-1.42,-1.9,0.04,2.25,1.68,2.29,10.21,10.01,6.47,0.18,17.15,0,-48.36,-61.03,-80.51,6.78
22/01/02,521,40.2,24,29.56,26.78,25.95,4.17,-1.33,-0.22,-1.38,-2.26,0.08,1.96,1.33,2.17,10.21,10.01,6.47,0.17,17.49,0,-48.02,-58.09,-80.52,7
22/01/02,522,37.16,24,29.29,26.64,25.3,2.85,-0.19,1.29,0.84,-1.02,0.24,2.35,0.89,0.52,10.21,10.01,3.23,0.11,11.32,0,-42.03,-45.47,-71.56,3.65
22/01/02,523,32.63,24,28.68,26.34,24.69,0.71,1.38,3.35,3.86,0.57,0.45,2.89,0.47,0.13,10.21,10.01,1.62,0.01,1.1,0,-36.31,-37.27,-53.5,2.17
22/01/02,524,10.01,28.16,28.47,28.31,23.94,-0.75,0.07,2.09,1.29,-0.9,0.19,0.75,-2.93,0,0,10.01,0,0,0,0,0,0,0,0.71
22/01/02,525,0.54,27.95,28.46,28.2,23.35,-1.47,0.13,1.49,0.65,-0.91,0.2,0.14,-3.19,0,0,0.54,0,0,0,0,0,0,0,0.71
22/01/02,526,0.54,27.34,28.26,27.8,22.7,-1.52,0.76,1.84,1.26,-0.61,0.3,0.1,-3.23,0,0,0.54,0,0,0,0,0,0,0,0.71
22/01/02,527,0.54,27.1,28.1,27.6,22.15,-1.56,1.03,1.83,1.46,-0.51,0.35,-0.11,-3.45,0,0,0.54,0,0,0,0,0,0,0,0.71
23/01/02,528,0.54,26.87,27.93,27.4,21.44,-1.7,1.25,1.8,1.6,-0.4,0.39,-0.25,-3.8,0,0,0.54,0,0,0,0,0,0,0,0.71
23/01/02,529,0.54,26.62,27.74,27.18,20.85,-1.93,1.46,1.82,1.78,-0.25,0.43,-0.3,-4.04,0,0,0.54,0,0,0,0,0,0,0,0.71
23/01/02,530,0.54,26.39,27.55,26.97,20.39,-2.24,1.63,1.83,1.92,-0.11,0.46,-0.35,-4.21,0,0,0.54,0,0,0,0,0,0,0,0.71
23/01/02,531,0.54,26.21,27.36,26.79,20.33,-2.24,1.74,1.77,2.01,-0.01,0.48,-0.47,-4.13,0,0,0.54,0,0,0,0,0,0,0,0.71
23/01/02,532,0.54,26.09,27.2,26.65,20.4,-2.24,1.77,1.64,2.01,0.04,0.48,-0.59,-3.99,0,0,0.54,0,0,0,0,0,0,0,0.71
23/01/02,533,0.54,25.82,27.01,26.42,19.4,-2.56,1.87,1.64,2.12,0.19,0.5,-0.59,-4.52,0,0,0.54,0,0,0,0,0,0,0,0.72
23/01/02,534,0.54,23.97,26.65,25.31,18.67,-2.54,3.02,2.61,3.67,1.15,0.69,0.04,-3.74,0,0,0.54,0,0,0,0,-7.34,0,0,2.08
23/01/02,535,0.54,24,26.32,25.16,19.23,-2.38,3.1,2.63,3.79,1.15,0.7,-0.1,-3.36,0,0,0.54,0,0,0,0,-6.21,0,0,2.03
23/01/02,536,20.74,24,26.42,25.21,20.85,-1.16,1.42,0.17,1.08,-0.51,0.44,-1.98,-2.21,0,10.21,10.01,1.62,0.02,2.71,0,-21.02,0,0,7.73
23/01/02,537,25.94,24,26.98,25.49,23.48,1.76,-0.11,-2.19,-2.65,-2.49,0.23,-3.22,-0.37,0.05,10.21,10.01,3.23,0.12,13.57,0,-27.11,-17.29,-21.05,12.94
23/01/02,538,33.34,24,27.67,25.84,26.41,4.74,-1.52,-3.79,-5.02,-3.5,0.04,-3.45,1.64,1.68,10.21,10.01,6.47,0.2,20.56,0,-36.99,-49.29,-49.65,6.52
23/01/02,539,40.52,24,28.52,26.26,28.94,7.69,-2.68,-4.54,-7.31,-4.5,-0.09,-2.5,3.35,4.72,10.21,10.01,6.47,0.29,27.22,0,-46.84,-72.06,-81.96,6.78
23/01/02,540,46.37,24,29.08,26.54,30.42,8.72,-3.11,-3.96,-6.24,-3.48,-0.12,-0.45,4.34,4.79,10.21,10.01,6.47,0.33,24.93,0,-51.15,-84.09,-108.28,6.58
23/01/02,541,47.49,24,29.42,26.71,30.92,8.6,-3.15,-3.04,-4.85,-2.83,-0.12,1.4,4.67,4.29,10.21,10.01,4.85,0.33,22.23,0,-51.65,-78.42,-115.64,5.17
23/01/02,542,48.68,24,29.68,26.84,30.63,8.32,-3.22,-2.6,-4.16,-2.81,-0.14,2.22,4.47,5.13,10.21,10.01,4.85,0.3,21.98,0,-53.79,-79.48,-121.01,5.33
23/01/02,543,51.48,24,29.86,26.93,30.09,7.56,-3.03,-2.08,-3.56,-2.86,-0.14,2.55,4.11,4.66,10.21,10.01,6.47,0.25,21.81,0,-55.16,-86.59,-131.28,6.6
23/01/02,544,49.79,24,29.93,26.97,29.59,6.75,-2.48,-1.18,-2.82,-2.84,-0.08,2.77,3.78,3.87,10.21,10.01,6.47,0.22,20.7,0,-54.54,-83.36,-123.67,6.53
23/01/02,545,47.95,24,29.9,26.95,29.15,5.98,-1.76,-0.2,-1.73,-2.54,0.02,2.81,3.49,3.59,10.21,10.01,6.47,0.18,18.14,0,-53.8,-80.33,-115.39,6.54
23/01/02,546,40.61,24,29.63,26.82,28.5,4.51,-0.54,1.36,0.44,-1.46,0.19,3.11,3.05,1.93,10.21,10.01,3.23,0.11,12.27,0,-47.78,-59.43,-87.09,3.69
23/01/02,547,34.44,24,28.99,26.49,27.58,2.13,1.23,3.6,3.83,0.31,0.42,3.63,2.43,0.73,10.21,10.01,1.62,0.01,1.02,0,-40.7,-45.35,-61.67,2.18
23/01/02,548,10.01,28.71,28.8,28.76,26.33,0.43,-0.33,2.01,0.81,-1.37,0.12,1,-1.65,0,0,10.01,0,0,0,0,0,0,0,0.71
23/01/02,549,0.54,28.65,28.84,28.74,25.05,-0.69,-0.27,1.34,-0.02,-1.42,0.12,0.32,-2.49,0,0,0.54,0,0,0,0,0,0,0,0.71
23/01/02,550,0.54,27.85,28.63,28.24,23.85,-1.12,0.53,1.84,0.72,-1.07,0.25,0.37,-2.77,0,0,0.54,0,0,0,0,0,0,0,0.71
23/01/02,551,0.54,27.53,28.45,27.99,23.02,-1.47,0.94,1.96,1.09,-0.92,0.32,0.14,-3.13,0,0,0.54,0,0,0,0,0,0,0,0.71
24/01/02,552,0.54,27.29,28.27,27.78,22.42,-1.6,1.24,1.96,1.32,-0.8,0.37,-0.11,-3.39,0,0,0.54,0,0,0,0,0,0,0,0.71
24/01/02,553,0.54,27.08,28.09,27.59,22.01,-1.78,1.47,1.93,1.5,-0.68,0.41,-0.29,-3.54,0,0,0.54,0,0,0,0,0,0,0,0.71
24/01/02,554,0.54,26.86,27.91,27.38,21.46,-2.06,1.66,1.92,1.67,-0.55,0.44,-0.4,-3.77,0,0,0.54,0,0,0,0,0,0,0,0.71
24/01/02,555,0.54,26.59,27.72,27.16,20.76,-2.18,1.85,1.91,1.84,-0.41,0.47,-0.49,-4.08,0,0,0.54,0,0,0,0,0,0,0,0.71
24/01/02,556,0.54,26.31,27.52,26.92,19.88,-2.34,2.01,1.92,2.01,-0.25,0.5,-0.54,-4.52,0,0,0.54,0,0,0,0,0,0,0,0.72
24/01/02,557,0.54,26.13,27.33,26.73,20.06,-2.33,2.11,1.88,2.11,-0.13,0.52,-0.6,-4.26,0,0,0.54,0,0,0,0,0,0,0,0.71
24/01/02,558,0.62,24,26.98,25.49,19.84,-2.1,3.36,2.85,3.8,0.88,0.74,0.13,-2.92,0,0,0.54,0,0,0,0,-9.48,-0.35,-0.35,2.85
24/01/02,559,0.54,24,26.61,25.31,20.06,-2,3.52,2.96,4.04,0.95,0.76,0.09,-2.77,0,0,0.54,0,0,0,0,-8.24,0,0,2.84
24/01/02,560,20.74,24,26.64,25.32,21.15,-1.16,1.95,0.66,1.64,-0.42,0.51,-1.64,-2,-0.2,10.21,10.01,1.62,0.01,1.68,0,-22.13,0,0,8.77
24/01/02,561,27.6,24,27.1,25.55,23.79,1.52,0.5,-1.59,-2.21,-2.67,0.31,-2.87,-0.16,-0.08,10.21,10.01,3.23,0.11,12.54,0,-27.77,-20.3,-28.54,10.18
24/01/02,562,35.95,24,28.16,26.08,26.91,6.16,-1.65,-4.34,-7.92,-5.68,0.03,-3.88,1.98,2.57,10.21,10.01,6.47,0.27,28.76,0,-41.35,-56.24,-61.37,6.71
24/01/02,563,45.61,24,28.95,26.47,29.88,8.53,-2.57,-4.55,-7.63,-4.55,-0.06,-2.36,3.97,5.09,10.21,10.01,6.47,0.31,29.3,0,-50.7,-80.81,-104.84,6.7
24/01/02,564,50.39,24,29.28,26.64,31.25,8.36,-2.69,-3.49,-4.67,-2.69,-0.06,-0.12,4.88,6.49,10.21,10.01,6.47,0.29,22.51,0,-54.52,-91.76,-126.36,6.74
24/01/02,565,48.89,24,29.57,26.79,31.4,8.43,-2.68,-2.6,-4.21,-2.89,-0.06,1.4,4.98,3.3,10.21,10.01,4.85,0.32,21.77,0,-51.94,-80.59,-121.93,4.99
24/01/02,566,49.63,24,29.73,26.86,30.46,7.6,-2.59,-2.04,-3,-2.44,-0.06,2.21,4.36,3.67,10.21,10.01,4.85,0.26,20.03,0,-52.45,-77.59,-125.27,5.1
24/01/02,567,54.31,24,29.84,26.92,29.71,6.84,-2.34,-1.51,-2.62,-2.64,-0.05,2.48,3.87,4.35,10.21,10.01,6.47,0.23,19.88,0,-54.43,-84.11,-144,6.6
24/01/02,568,54.99,24,29.74,26.87,29.04,5.42,-1.46,-0.18,-1.04,-2,0.06,3,3.42,4.92,10.21,10.01,6.47,0.17,15.62,0,-53.89,-80.15,-147.07,6.81
